company_name,funding_amount,industry,location,funding_rounds,founding_year,data_source,is_early_stage,is_startup,funding_category,Website,Country,funding_stage,Last Funding Date,announced_date,Investors,Description,Address,Lat,Long,Company Size,Tech stack,Marketing Stack,Design Stack,Product Stack
Quantum AI,2500000.0,Quantum Computing,Berkeley,,,Q1 2025 Seed Reports,1.0,True,Early Stage (≤$10M),,,Seed,,2025-01-05,,,,,,,,,,
GreenFlow,2000000.0,CleanTech,San Francisco,,,Q1 2025 Seed Reports,1.0,True,Early Stage (≤$10M),,,Seed,,2025-02-01,,,,,,,,,,
EdTech Labs,1500000.0,Education,San Jose,,,Q1 2025 Seed Reports,1.0,True,Early Stage (≤$10M),,,Seed,,2025-02-05,,,,,,,,,,
FinTech Now,1000000.0,FinTech,San Francisco,,,Q1 2025 Seed Reports,1.0,True,Seed Stage (≤$1M),,,Seed,,2025-02-10,,,,,,,,,,
3scale,,"B2B Software and Services,Developer Tool",San Francisco,,2007.0,GitHub Repository,,True,,https://www.3scale.net/,,,,,,Unlock the power of your APIs (owned by RedHat),"450 Townsend St #204, San Francisco, CA 94107",37.7746341,-122.3986416,1-12,,,,
8tracks,,"Music,Consumer Goods and Services",San Francisco,,2008.0,GitHub Repository,,True,,https://8tracks.com/,,,,,,8tracks is the best place to make and discover playlists,"51 Sharon St, San Francisco, CA 94114",37.7652268,-122.4297558,13-60,,,,
10 by 10,,"B2B Software and Services,Talent Acquisition",San Francisco,,2015.0,GitHub Repository,,True,,https://www.10by10.io/,,,,,Y Combinator,We help independent recruiters and agencies earn more in placement fees,"San Francisco, CA",37.7749295,-122.4194155,1-12,,,,
15Five,,Employee Engagement,San Francisco,,2011.0,GitHub Repository,,True,,15five.com,,,,,,15Five software elevates the performance and engagement of employees by continuously asking questions and starting the right conversations.,"12 Gallagher Ln, San Francisco, CA 94103",37.7817144,-122.403236,61-150,,,,
21Tech,,"Real Estate and Construction,Financial Technology and Services",East Bay,,1996.0,GitHub Repository,,True,,21tech.com,,,,,,"Enterprise Asset Management: 21Tech has broad experience implementing, customizing and maintaining Infor EAM in the public sector.","1330 Broadway #1530, Oakland, CA 94612",37.8039001,-122.2707943,13-60,,,,
80Twenty ,,Recruiting Agency,San Francisco,,2010.0,GitHub Repository,,True,,https://www.80twenty.com/,,,,,,"80Twenty is the leading marketing, sales, and creative staffing agency with offices in San Francisco, Silicon Valley, Los Angeles, and New York City.","369 Pine St #208, San Francisco, CA 94104",37.7917219,-122.40202,13-60,,,,
99designs,,Design,East Bay,,2008.0,GitHub Repository,,True,,99designs.com,,,,,,"The global creative platform for custom graphic design: logos, websites and more. Hire a talented designer or start a design contest. 500k+ happy customers","2201 Broadway #815, Oakland, CA 94612",37.8111839,-122.2675599,151-250,,,,
140 Proof,,"B2B Software and Services,Advertising,Marketing Agency",San Francisco,,2009.0,GitHub Repository,,True,,https://www.140proof.com/,,,,,,The most precise way to advertise in mobile apps,"77 De Boom St, San Francisco, CA 94107",37.7822601,-122.392125,1-12,,,,
2600Hz,,"Communication,B2B Software and Services",San Francisco,,2010.0,GitHub Repository,,True,,https://www.2600hz.com,,,,,,Revolutionizing Business Communications,"140 Geary St, San Francisco, CA 94108",37.7879349,-122.4050295,13-60,,,,
Abl Schools,,Education,San Francisco,,2015.0,GitHub Repository,,True,,https://ablschools.com/,,,,,First Round Capital,"Smart, flexible school scheduling","San Francisco, CA",37.7749295,-122.4194155,13-60,,,,
Accela,,GovTech,East Bay,,1999.0,GitHub Repository,,True,,accela.com,,,,,,"For nearly 20 years, Accela has been an industry leader in designing and delivering government software to improve efficiency, increase citizen engagement","2633 Camino Ramon #500, San Ramon, CA 94583",37.7662606,-121.9582426,500-999,,,,
Accenture,,Management Consulting,San Francisco,,1989.0,GitHub Repository,,True,,https://www.accenture.com,,,,,,Accenture is a global management consulting and professional services firm,"560 Mission St #1200, San Francisco, CA 94105",37.7886963,-122.399372,151-250,,Marketo,,
Admitsee,,"Education,College",San Francisco,,2014.0,GitHub Repository,,True,,https://www.admitsee.com,,,,,,The key to your college application success is making it your own,"600 California St 11th Floor, San Francisco, CA 94109",37.7929546,-122.4047939,1-12,,,,
Adobe,,"Consumer Goods and Services,South Bay,Design,Marketing,Enterprise",San Francisco,,1982.0,GitHub Repository,,True,,http://www.adobe.com/,,,,,,"Adobe is changing the world through digital experiences. We help our customers create, deliver and optimize content and applications.","601 Townsend St, San Francisco, CA 94103",37.7712057,-122.4016624,151-250,React.js,Marketo,,
AdRoll,,"Advertising,e-Commerce",San Francisco,,2006.0,GitHub Repository,,True,,https://www.adroll.com/,,,,,,"AdRoll is the Growth Platform that makes your display, social, and email advertising work together to drive more revenue, with less effort from you.","2300 Harrison St 2nd floor, San Francisco, CA 94110",37.760419,-122.4132499,,React.js,Marketo,,
AdStage,,"B2B Software and Services,Advertising,Marketing",San Francisco,,2012.0,GitHub Repository,,True,,https://www.adstage.io/,,,,,,Closed-loop reporting and automation platform for paid media campaigns,"461 Bush St 4th Floor, San Francisco, CA 94108",37.7903654,-122.4051181,13-60,,,,
Advent Software,,"Enterprise,B2B Software and Services,Financial Technology and Services",San Francisco,,1983.0,GitHub Repository,,True,,https://www.advent.com/,,,,,,Advent Software is a software company that makes software designed to automate portfolio accounting for investment management firms. These range from family offices and investment advisers to large institutional investors and hedge funds.,"600 Townsend St, San Francisco, CA 94103",37.7717038,-122.4026339,151-250,,,,
Adyen,,"Financial Technology and Services,Payments",San Francisco,,2006.0,GitHub Repository,,True,,https://www.adyen.com/,,,,,,Accept payments everywhere,"274 Brannan St #600, San Francisco, CA 94107",37.7826083,-122.3917718,151-250,,,,
Aerotek ,,Recruiting Agency,San Francisco,,1983.0,GitHub Repository,,True,,https://www.aerotek.com,,,,,,Aerotek is the leading recruitment and staffing agency worldwide. Our staffing solutions are focused on bringing great people and great organizations together.,"611 Gateway Blvd Suite 600, South San Francisco, CA 94080",37.6586897,-122.4001359,10000,,,,
AEye,,"AI,Transportation,Hardware",East Bay,,2013.0,GitHub Repository,,True,,aeye.ai,,,,,,"AEye is an artificial perception pioneer and creator of iDAR™, a new form of intelligent data collection that acts as the eyes and visual cortex of autonomous","5700 Stoneridge Dr #102, Pleasanton, CA 94588",37.6911728,-121.8919253,61-150,,,,
Affinity,,"B2B Software and Services,CRM,AI",San Francisco,,2014.0,GitHub Repository,,True,,https://www.affinity.co/,,,,,,"Relationship Intelligence, Reimagined. Utilize your team's relationship graph.","150 Columbus Ave, San Francisco, CA 94133",37.796981,-122.404782,13-60,,,,
Affirm,,"Financial Technology and Services,Loans",San Francisco,,2012.0,GitHub Repository,,True,,https://www.affirm.com,,,,,,"Buy with Affirm – and pay off your purchase in easy, fixed monthly payments","650 California St, San Francisco, CA 94108",37.7929116,-122.4052114,61-150,,Marketo,,
After College,,"B2B Software and Services,Talent Acquisition,Marketplace,College",San Francisco,,1999.0,GitHub Repository,,True,,https://www.aftercollege.com/,,,,,,Connect directly with and be discovered by the employers who want to hire you.,"98 Battery St # 502, San Francisco, CA 94111",37.792085,-122.399368,61-150,,,,
Airbnb,,"Consumer Goods and Services,Hospitality,Marketplace,Travel",San Francisco,,2008.0,GitHub Repository,,True,,https://www.airbnb.com/,,,,,Y Combinator,Book unique homes and experiences all over the world.,"999 Brannan St, San Francisco, CA 94103",37.7701381,-122.4063532,151-250,React.js,,,
Airware,,"Consumer Goods and Services,Drones,Enterprise,Analytics",San Francisco,,2011.0,GitHub Repository,,True,,https://www.airware.com/,,,,,,The World’s #1 Enterprise Drone Analytics Company,"343 Sansome St #600, San Francisco, CA 94104",37.7936972,-122.4017308,61-150,,,,
AKQA,,Marketing Agency,San Francisco,,1994.0,GitHub Repository,,True,,http://www.akqa.com/,,,,,,"Through the imaginative application of art and science, we exist to create a better future with you.","360 Third St, San Francisco, CA 94107",37.7827069,-122.398354,151-250,,,,
Aktana,,"Healthcare,AI,Marketing,Sales",San Francisco,,2011.0,GitHub Repository,,True,,https://www.aktana.com/,,,,,,Aktana empowers life science sales and marketing teams to provide beneficial information to the physicians they serve,"207 Powell St #800, San Francisco, CA 94102",37.786667,-122.4083398,61-150,,,,
Algolia,,"B2B Software and Services,Enterprise,Search",San Francisco,,2012.0,GitHub Repository,,True,,https://www.algolia.com/,,,,,"500 Startups,Y Combinator","Algolia's hosted search API helps product builders create lightning-fast, highly relevant search to connect their users with what matters","589 Howard St, San Francisco, CA 94105",37.7869105,-122.3976788,151-250,React.js,Marketo,,
Allbirds,,e-Commerce,San Francisco,,2014.0,GitHub Repository,,True,,https://www.allbirds.com,,,,,,"The world's most comfortable shoes, made with natural materials like merino wool, eucalyptus tree fiber, and sugar cane, Allbirds has created the comfiest shoes","57 Hotaling Pl, San Francisco, CA 94111",37.7961466,-122.4029397,,React.js,,,
Alloy,,"Logistics,e-Commerce",San Francisco,,2015.0,GitHub Repository,,True,,https://alloy.ai/,,,,,,"Alloy helps brand manufacturers stay ahead of demand. Our SaaS platform automatically connects and analyzes cross-channel POS and inventory data, and delivers proactive recommendations for best-in-class customer experiences and supply chain management. Intuitive analytics and predictive notifications quickly surface the details teams need to respond with agility. A breadth of customers have benefited from the end-to-end insight into their business, ranging from Fortune 100 enterprises to fast-growing startups like eero, Walker & Company, and Soludos.","1 Zoe St, San Francisco, CA 94107",37.7805207,-122.3965071,13-60,,,,
Alpha Sense,,"B2B Software and Services,Financial Technology and Services,Search",San Francisco,,2010.0,GitHub Repository,,True,,https://www.alpha-sense.com/,,,,,,"More than 800 firms rely on AlphaSense, including corporations, investment firms, and banks.","One Sansome St Suite 3500, San Francisco, CA 94104",37.7904356,-122.4012663,61-150,,,,
AltSchool,,Education,San Francisco,,2013.0,GitHub Repository,,True,,https://www.altschool.com/,,,,,Kleiner Perkins,"Making learning visible for students, educators, and parents","1245 Folsom St, San Francisco, CA 94103",37.7741888,-122.4104789,61-150,,,,
Always Hired,,"B2B Software and Services,Talent Acquisition,Sales",San Francisco,,2015.0,GitHub Repository,,True,,http://www.alwayshired.com/,,,,,,Get a Tech Sales Job,"795 Folsom St, San Francisco, CA 94103",37.7821435,-122.4004926,1-12,,,,
Amazon Web Services,,"B2B Software and Services,Enterprise,AI",San Francisco,,2006.0,GitHub Repository,,True,,http://aws.training,,,,,,Start Building on AWS Today,"475 Sansome St, San Francisco, California 94111",37.7945733,-122.4019403,151-250,,,,
Amplitude Analytics,,"B2B Software and Services,Marketing,Analytics",San Francisco,,2012.0,GitHub Repository,,True,,https://amplitude.com/,,,,,Y Combinator,Product Analytics for the Digital Era,"501 2nd St #100, San Francisco, CA 94107",37.7831809,-122.392966,61-150,React.js,,,
Anaplan,,Management Consulting,San Francisco,,2006.0,GitHub Repository,,True,,anaplan.com,,,,,,"Anaplan's connected planning platform enables organizations to accelerate decision making by connecting data, people, and plans across the business.","50 Hawthorne St, San Francisco, CA 94107",37.7850997,-122.3988083,1000-5000,,,,
Angaza,,"Financial Technology and Services,Sales,Emerging Markets",San Francisco,,2010.0,GitHub Repository,,True,,https://www.angaza.com/,,,,,,The #1 Sales Platform Designed for Emerging Markets. Our technology platform is your solution to unlock new markets and sell more products — from solar lighting systems to clean cookstoves. ,"66 Mint Plaza, San Francisco, CA 94103",37.7823328,-122.4076038,13-60,,,,
AngelList,,"B2B Software and Services,Talent Acquisition,Search,Financial Technology and Services",San Francisco,,2010.0,GitHub Repository,,True,,https://angel.co/,,,,,,Where the world meets startups,"90 Gold St, San Francisco, CA 94133",37.7967585,-122.4034713,13-60,React.js,,,
Apollo,,"B2B Software and Services,CRM",San Francisco,,2015.0,GitHub Repository,,True,,https://www.apollo.io/,,,,,Y Combinator,"Empower your team to reach the right contacts at the right time, with the perfect message intelligently crafted at speed and scale. Apollo’s predictive prospecting, sales engagement, and actionable analytics helps your team reach its full revenue potential.","599 2nd St, San Francisco, CA 94107",37.782263,-122.392143,,,,,
App Academy,,"Education,Workforce Training",San Francisco,,2012.0,GitHub Repository,,True,,https://www.appacademy.io/,,,,,,Change your career. Change your life. Only pay tuition once you're hired as a developer.,"825 Battery St, San Francisco, CA 94111",37.799195,-122.401373,61-150,React.js,,,
App Annie,,"Analytics,Mobile",San Francisco,,2010.0,GitHub Repository,,True,,appannie.com,,,,,,"App Annie is the standard in app analytics and app market data, giving you one easy-to-use platform for running every stage of your app business.","23 Geary St, San Francisco, CA 94108",37.7877542,-122.4040147,500-999,,Marketo,,
AppDirect,,"e-Commerce,Enterprise",San Francisco,,2009.0,GitHub Repository,,True,,https://www.appdirect.com/,,,,,,The only end-to-end commerce platform for succeeding in the digital economy.,"650 California Street, San Francisco, CA 94108",37.7929116,-122.4052114,151-250,,,,
AppDynamics,,"Enterprise,Developer Tool,AI",San Francisco,,2008.0,GitHub Repository,,True,,https://www.appdynamics.com/,,,,,,AppDynamics develops application performance management (APM) solutions that deliver problem resolution for highly distributed applicationsll,"303 2nd St, San Francisco, CA 94107",37.7856757,-122.3958433,151-250,,,,
Appodeal,,"B2B Software and Services,Publishing,Marketplace,Advertising",San Francisco,,2014.0,GitHub Repository,,True,,http://www.appodeal.com/,,,,,,Publishers First Ad Monetization,"350 Alabama St #10, San Francisco, CA 94110",37.7648099,-122.4127057,61-150,,,,
Apptimize,,"B2B Software and Services,Mobile,Developer Tool",San Francisco,,2013.0,GitHub Repository,,True,,https://apptimize.com/,,,,,Y Combinator,Best-in-class A/B testing and Release Management,"330 Townsend St Suite 234, San Francisco, CA 94107",37.77686,-122.3961078,13-60,,Marketo,,
Apteligent,,"B2B Software and Services,Analytics,Mobile",San Francisco,,2011.0,GitHub Repository,,True,,http://www.apteligent.com/,,,,,,Resolve app issues and improve user experience to boost your mobile business.,"760 Market St #1101, San Francisco, CA 94102",37.7865285,-122.4053854,61-150,,,,
Art.com,,e-Commerce,East Bay,,1998.0,GitHub Repository,,True,,art.com,,,,,,"Art Prints, Framed Art, Original Art & Home Décor items at Great Prices. Custom Framing and Canvas Transfer available. Fast Delivery, 100% Assured","2100 Powell St, Emeryville, CA 94608",37.8393639,-122.2989698,500-999,,,,
Asana,,"B2B Software and Services,Enterprise",San Francisco,,2008.0,GitHub Repository,,True,,https://asana.com,,,,,,"Asana helps you coordinate all the work your team does together. So everyone knows what needs to get done, who’s responsible for doing it, and when it’s due.","1550 Bryant St #800, San Francisco, CA 94103",37.7675345,-122.4111829,151-250,React.js,Marketo,,
Ask Media Group,,"B2B Software and Services,Advertising",East Bay,,1996.0,GitHub Repository,,True,,https://www.askmediagroup.com/,,,,,,We build digital experiences that educate and inform the millions of people who visit our sites.,"555 12th St, Oakland, CA 94607",37.8036861,-122.2752692,13-60,,,,
Atrium LTS,,"Legal,B2B Software and Services,Management Consulting",San Francisco,,2017.0,GitHub Repository,,True,,https://www.atrium.co/,,,,,a16z,"Atrium is a full-service corporate law firm that uses modern technology to give startups a legal experience that is fast, transparent, and price-predictable.","260 Townsend St #400, San Francisco, CA 94107",37.7782624,-122.3946484,61-150,,,,
Automattic,,"B2B Software and Services,Developer Tool,Open Source",San Francisco,,2005.0,GitHub Repository,,True,,https://automattic.com/,,,,,,We are passionate about making the web a better place. Built and maintains WORDPRESS,"San Francisco, CA",37.7749295,-122.4194155,151-250,React.js,,,
Avatier,,,East Bay,,1995.0,GitHub Repository,,True,,avatier.com,,,,,,Avatier develops software and delivers services that automate IT operations. Our identity management and access governance solutions make organizations more secure and productive in the shortest time at the lowest costs.,"4733 Chabot Dr, Pleasanton, CA 94588",37.6970764,-121.9006395,13-60,,,,
Avenue Code,,Development Agency,San Francisco,,2008.0,GitHub Repository,,True,,https://www.avenuecode.com/,,,,,,Avenue Code is the leading software consulting agency focused on delivering end-to-end development solutions for digital transformation across every vertical,"26 OFarrell St, San Francisco, CA 94108",37.7869368,-122.4055448,151-250,,,,
BabyCenter,,"Child Development,Education",San Francisco,,1997.0,GitHub Repository,,True,,babycenter.com,,,,,,"Find information from BabyCenter on pregnancy, children's health, parenting & more","163 Freelon St, San Francisco, CA 94107",37.7776013,-122.3980118,151-250,,,,
Babylist,,"e-Commerce,Child Development",East Bay,,2011.0,GitHub Repository,,True,,babylist.com,,,,,,Put anything onto your Baby Registry from any store. It's as easy to use as Pinterest. Because making your baby registry should be fun!,"1625 Clay St, Oakland, CA 94612",37.8071386,-122.2728103,13-60,,,,
Backerkit,,"Financial Technology and Services,Crowdfunding",San Francisco,,2012.0,GitHub Repository,,True,,https://www.backerkit.com/,,,,,Y Combinator,"BackerKit makes it easier to manage your crowdfunding campaign. From surveys to shipping, we’ve got you covered.","1265 Folsom St, San Francisco, CA 94103",37.773998,-122.410834,13-60,,,,
Bebo,,"Gaming,Consumer Media",San Francisco,,2005.0,GitHub Repository,,True,,https://bebo.com/,,,,,,A powerful new streaming app for Twitch Partners,"387 Tehama St, San Francisco, CA 94103",37.7812743,-122.4038945,13-60,,,,
Bedrock Analytics,,Analytics,East Bay,,2013.0,GitHub Repository,,True,,bedrockanalytics.com,,,,,,Bedrock Analytics helps CPG manufacturers leverage the power of data-driven analytics to deliver convincing stories to big retailers.,"344 20th St Suite 115, Oakland, CA 94612",37.8092448,-122.2651058,13-60,,,,
Beezwax Datatools,,Development Agency,East Bay,,1996.0,GitHub Repository,,True,,https://www.beezwax.net/,,,,,,"Since 1996, Beezwax specializes in building and enhancing web and database solutions for virtually any use. We manage complex knowledge, capture business logic, streamline processes, and visualize your unique information and assets.","200 Frank H Ogawa Plaza, Oakland, CA 94612",37.8057664,-122.2722019,13-60,,,,
Benchmark Capital,,"Venture Capital,Financial Technology and Services",San Francisco,,1995.0,GitHub Repository,,True,,http://www.benchmark.com/,,,,,,"Benchmark focuses on early-stage venture investing in mobile, marketplaces, social, and infrastructure and enterprise software.","988 Market St, San Francisco, CA 94102",37.7827623,-122.4103793,13-60,,,,
BetterUp,,"B2B Software and Services,Employee Engagement",San Francisco,,2013.0,GitHub Repository,,True,,https://www.betterup.co/,,,,,,BetterUp helps organizations drive transformation through lasting behavior change for all your key people.,"267 8th St, San Francisco, CA 94103",37.7757411,-122.4105148,151-250,,,,
Bexi,,Design,East Bay,,2016.0,GitHub Repository,,True,,bexi.io,,,,,,"Meet Bexi, a scalable and completely painless solution to fulfilling your design needs. ... Bexi offers flexible pricing packages and on-demand project fulfillment.","San Leandro, CA",37.7249296,-122.1560768,13-60,,,,
Beyond Games,,"Consumer Media,Gaming",San Francisco,,2013.0,GitHub Repository,,True,,https://www.beyondgames.co/,,,,,,WE BUILD INCREDIBLE MOBILE GAMING EXPERIENCES,"655 Montgomery St, San Francisco, CA 94111",37.7952457,-122.4035231,13-60,,,,
BigCommerce,,"e-Commerce,Enterprise",San Francisco,,2009.0,GitHub Repository,,True,,https://www.bigcommerce.com,,,,,,Build your online store with BigCommerce,"685 Market St, San Francisco, CA 94105",37.7877948,-122.4029056,500-999,,,,
Binti,,Child Development,East Bay,,2013.0,GitHub Repository,,True,,https://binti.com/,,,,,,Binti is building software to alleviate the shortage of foster parents and find the best family for every child,"1999 Harrison Street Suite 1575, Oakland, CA 94612",37.807875,-122.265068,13-60,,,,
Birst,,Analytics,San Francisco,,2004.0,GitHub Repository,,True,,https://www.birst.com/,,,,,,"Birst, an Infor company, provides an advanced networked business analytics platform. Organizations can achieve a new level of trusted insight and decision making by connecting their data and people via a network of analytics services. Birst scales from individuals to the enterprise in a manner that is smart, connected, and scalable. ","45 Fremont Street, San Francisco, CA 94105",37.7912489,-122.3971488,151-250,,Marketo,,
