Employbl Company ID,Company Name,Website,Address 1,City,State,Zip,Latitude,Longitude,Company Description,Thumbnail URL,source_file
736,Udacity,www.udacity.com,2440 W El Camino Real,Mountain View,CA,94040.0,37.399322,-122.107764,"Advance your career with online courses in programming, data science, artificial intelligence, digital marketing, and more. Built with industry leaders.",,silicon_valley_companies.csv
917,unitQ,unitq.com,300 S Ellsworth Ave,San Mateo,CA,94401.0,37.564618,-122.322962,"Keep your finger on the pulse of product quality. unitQ Monitor analyzes popular customer channels — including App Store reviews, Zendesk tickets, and social media — in over 100 languages to uncover potential issues with your product, in real time.",,silicon_valley_companies.csv
1170,Veev,www.veev.com,777 Bridgepointe Cir,San Mateo,CA,94404.0,37.562337,-122.285913,"At Veev, we’re reinventing the way homes are built and experienced while working together to solve housing shortages around the world.",,silicon_valley_companies.csv
747,Verkada,verkada.com,60 E 3rd Ave #300,San Mateo,CA,94401.0,37.563562,-122.324503,"Manage cameras from an easy-to-use platform and access footage remotely. Free 30-day trial. Simple, secure and scalable enterprise security camera system.",,silicon_valley_companies.csv
754,Virtusa,virtusa.com,6627 Dumbarton Cir,Fremont,CA,94555.0,37.546319,-122.064388,Virtusa provides end-to-end digital transformation and information technology (IT) outsourcing services to Global 2000 companies.,,silicon_valley_companies.csv
858,Visa,usa.visa.com,900 Metro Center Blvd,Foster City,CA,94404.0,37.559665,-122.275934,"We are a global payments technology company working to enable consumers, businesses, banks and governments to use digital currency.",,silicon_valley_companies.csv
757,VMWare,www.vmware.com,3401 Hillview Ave,Palo Alto,CA,94304.0,37.402086,-122.144617,"VMware, a global leader in cloud infrastructure & digital workspace technology, accelerates digital transformation for evolving IT environments.",,silicon_valley_companies.csv
759,Volt Workforce Solutions,www.volt.com,2201 Walnut Ave #110,Fremont,CA,94538.0,37.555363,-121.975903,"Volt offers consultative solutions to ensure you have the qualified people you need, the processes to manage them effectively, and an outsourcing partner you",,silicon_valley_companies.csv
765,Walmart Labs,www.walmartlabs.com,860 W California Ave,Sunnyvale,CA,94086.0,37.381451,-122.036953,"At Walmart Labs, a line of code can change the way the world shops. Join our team of technologists and be on the forefront of a smarter future.",,silicon_valley_companies.csv
769,Wealthfront,wealthfront.com,900 Middlefield Rd,Redwood City,CA,94063.0,37.485152,-122.229612,Wealthfront is an all-in-one solution that helps you build a data-driven financial plan for the life you want and automate your investments at a low cost.,,silicon_valley_companies.csv
841,WellPay,www.wellpay.care,,San Mateo,CA,,37.562992,-122.325525,Better Healthcare payments for everyone. A modern payment platform to pay in full or Pay Over Time.,,silicon_valley_companies.csv
774,WePay,go.wepay.com,350 Convention Way #200,Redwood City,CA,94063.0,37.49396,-122.227933,WePay is an integrated payments provider for SaaS and crowdfunding platforms. Grow your revenue without friction or fraud.,,silicon_valley_companies.csv
979,WhatsApp,whatsapp.com,650 Castro St,Mountain View,CA,94041.0,37.387999,-122.082985,"Simple. Secure. Reliable messaging.  With WhatsApp, you'll get fast, simple, secure messaging and calling for free*, available on phones all over the world.",,silicon_valley_companies.csv
1071,Wiser Solutions,wiser.com,1730 S El Camino Real #500,San Mateo,CA,94402.0,37.551741,-122.314051,Wiser Solutions simplifies and streamlines omnichannel retail data analysis so you know exactly what you need to do.,,silicon_valley_companies.csv
1089,Workato,www.workato.com,215 Castro St Suite 300,Mountain View,CA,94041.0,37.393498,-122.078907,A single platform to integrate anything and automate everything.,,silicon_valley_companies.csv
865,WorkBoard,workboard.com,487 Seaport Ct #100,Redwood City,CA,94063.0,37.50372,-122.212355,"Execute for growth with software to set OKRs and FAST goals, measure transparently and automate business reviews.",,silicon_valley_companies.csv
980,Xilinx,xilinx.com,2050 Logic Dr,San Jose,CA,95124.0,37.252624,-121.933771,"Xilinx is the inventor of the FPGA, programmable SoCs, and now, the ACAP. Xilinx delivers the most dynamic processing technology in the industry.",,silicon_valley_companies.csv
790,Xoriant,xoriant.com,1248 Reamwood Ave,Sunnyvale,CA,94089.0,37.404943,-121.987639,"Xoriant, a product engineering and technology services company, helps unicorn start-ups and large enterprise software companies to outperform the competition.",,silicon_valley_companies.csv
981,Yahoo,yahoo.com,701 1st Ave,Sunnyvale,CA,94089.0,37.417181,-122.025012,"News, email and search are just the beginning. Discover more every day. Find your yodel.",,silicon_valley_companies.csv
796,Yodlee,yodlee.com,3600 Bridge Pkwy Suite 200,Redwood City,CA,94065.0,37.537298,-122.254532,"Build and transform financial apps and services with access to financial data through our APIs and digital solutions for banks, developers, and innovators.",,silicon_valley_companies.csv
982,YouTube,youtube.com,901 Cherry Ave,San Bruno,CA,94066.0,37.628293,-122.426523,"Enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on YouTube.",,silicon_valley_companies.csv
1176,Yummly,www.yummly.com,3101 Park Blvd,Palo Alto,CA,94306.0,37.425248,-122.136504,"The smart cooking sidekick that learns what you like and customizes the experience to your personal tastes, nutritional needs, skill level, and more.",,silicon_valley_companies.csv
798,Zazzle,zazzle.com,1800 Seaport Blvd,Redwood City,CA,94063.0,37.51098,-122.201431,"From cool t-shirts to custom mugs to DIY invitations, Zazzle is the place to unleash your creative side. Shop for, or design, amazing products today!",,silicon_valley_companies.csv
807,Zicasso,zicasso.com,1580 W El Camino Real STE 14,Mountain View,CA,94040.0,37.390265,-122.092123,Top travel agents compete to customize your trip.,,silicon_valley_companies.csv
842,Zipcar,zipcar.com,15 N Ellsworth Ave suite 100,San Mateo,CA,94401.0,37.567466,-122.325692,Zipcar is the world's largest car sharing and car club service. We are an alternative to traditional car rental and car ownership.,,silicon_valley_companies.csv
983,Zscaler,zscaler.com,100 Rose Orchard Way,San Jose,CA,95134.0,37.415951,-121.947837,"Zscaler is revolutionizing cloud security by empowering organizations to embrace cloud efficiency, intelligence, and agility—securely.",,silicon_valley_companies.csv
811,Zume Pizza,zumepizza.com,250 Polaris Ave,Mountain View,CA,94043.0,37.399147,-122.084199,"Order delicious artisan thin-crust pizza and have it delivered hot and fast! Order online or through our Zume Pizza app to view the menu, track orders online",,silicon_valley_companies.csv
813,Zuora,zuora.com,3050 S Delaware St #301,San Mateo,CA,94403.0,37.540405,-122.298993,"Zuora creates cloud-based software on a subscription basis that enables any company in any industry to successfully launch, manage, and transform into a subscription business.",,silicon_valley_companies.csv
